Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2019-09-09 08:15:00-04,ND0080,N,343,41.61,18.22%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 08:20:00-04,ND0080,N,337,41.21,18.96%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 08:25:00-04,ND0080,N,373,41.33,19.46%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 08:30:00-04,ND0080,N,345,42.63,17.71%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 08:35:00-04,ND0080,N,344,43.73,17.13%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 08:40:00-04,ND0080,N,336,43.74,18.16%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 08:45:00-04,ND0080,N,334,38.80,22.04%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 08:50:00-04,ND0080,N,352,40.89,19.05%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 08:55:00-04,ND0080,N,364,36.36,23.27%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:00:00-04,ND0080,N,356,46.27,15.18%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:05:00-04,ND0080,N,320,52.65,11.97%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:20:00-04,ND0080,N,304,47.24,14.07%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:25:00-04,ND0080,N,241,58.53,7.69%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:30:00-04,ND0080,N,225,57.97,7.67%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:35:00-04,ND0080,N,277,57.42,9.23%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:40:00-04,ND0080,N,245,57.55,8.21%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:45:00-04,ND0080,N,253,58.56,8.02%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:50:00-04,ND0080,N,255,58.49,8.40%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 09:55:00-04,ND0080,N,239,58.82,7.75%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:00:00-04,ND0080,N,221,59.10,6.68%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:15:00-04,ND0080,N,212,59.87,6.78%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:20:00-04,ND0080,N,200,59.71,6.40%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:25:00-04,ND0080,N,233,58.70,7.73%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:30:00-04,ND0080,N,203,59.11,6.79%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:35:00-04,ND0080,N,246,58.11,7.90%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:40:00-04,ND0080,N,201,59.74,6.56%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:45:00-04,ND0080,N,183,59.37,5.83%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:50:00-04,ND0080,N,222,59.93,7.09%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 10:55:00-04,ND0080,N,186,59.35,5.97%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:00:00-04,ND0080,N,165,60.88,5.23%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:05:00-04,ND0080,N,180,60.43,5.60%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:10:00-04,ND0080,N,183,60.03,5.81%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:15:00-04,ND0080,N,185,60.18,6.00%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:20:00-04,ND0080,N,234,58.71,7.71%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:25:00-04,ND0080,N,217,58.59,6.78%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:30:00-04,ND0080,N,204,60.42,6.70%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:35:00-04,ND0080,N,210,59.44,6.97%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:40:00-04,ND0080,N,207,57.63,6.97%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:45:00-04,ND0080,N,228,58.76,7.64%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:50:00-04,ND0080,N,209,57.29,7.22%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 11:55:00-04,ND0080,N,242,57.42,7.91%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:00:00-04,ND0080,N,239,57.50,7.81%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:05:00-04,ND0080,N,230,58.04,7.59%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:10:00-04,ND0080,N,210,58.98,6.61%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:15:00-04,ND0080,N,214,59.98,6.34%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:20:00-04,ND0080,N,201,59.89,6.36%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:25:00-04,ND0080,N,237,60.38,7.40%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:30:00-04,ND0080,N,189,61.30,5.82%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:35:00-04,ND0080,N,226,59.10,7.12%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:40:00-04,ND0080,N,280,58.11,9.18%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:45:00-04,ND0080,N,229,59.05,7.48%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:50:00-04,ND0080,N,228,59.13,7.46%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 12:55:00-04,ND0080,N,197,58.97,6.30%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:00:00-04,ND0080,N,216,58.92,6.77%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:05:00-04,ND0080,N,224,59.96,6.79%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:10:00-04,ND0080,N,208,59.86,6.82%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:15:00-04,ND0080,N,227,59.00,7.21%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:20:00-04,ND0080,N,238,58.85,7.51%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:25:00-04,ND0080,N,204,57.89,6.96%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:30:00-04,ND0080,N,227,59.48,7.30%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:35:00-04,ND0080,N,239,59.01,7.65%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:40:00-04,ND0080,N,240,59.77,7.34%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:45:00-04,ND0080,N,249,56.49,8.40%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:50:00-04,ND0080,N,230,59.87,6.78%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 13:55:00-04,ND0080,N,237,58.83,7.56%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:00:00-04,ND0080,N,219,59.06,7.08%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:05:00-04,ND0080,N,267,56.58,8.84%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:10:00-04,ND0080,N,202,59.22,6.41%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:15:00-04,ND0080,N,262,58.36,8.39%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:20:00-04,ND0080,N,246,56.68,8.51%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:25:00-04,ND0080,N,274,58.95,8.70%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:30:00-04,ND0080,N,291,58.71,9.19%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:35:00-04,ND0080,N,239,59.57,7.29%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:40:00-04,ND0080,N,264,59.04,8.61%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:45:00-04,ND0080,N,267,57.12,8.85%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:50:00-04,ND0080,N,308,58.06,9.88%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 14:55:00-04,ND0080,N,304,57.46,9.80%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:00:00-04,ND0080,N,297,57.05,9.35%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:05:00-04,ND0080,N,240,59.27,7.37%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:10:00-04,ND0080,N,250,60.69,7.69%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:15:00-04,ND0080,N,270,58.89,8.48%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:20:00-04,ND0080,N,285,58.93,8.83%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:25:00-04,ND0080,N,286,59.69,8.45%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:30:00-04,ND0080,N,265,59.17,8.34%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:35:00-04,ND0080,N,273,58.60,8.60%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:40:00-04,ND0080,N,293,58.82,9.01%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:45:00-04,ND0080,N,321,57.62,9.92%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:50:00-04,ND0080,N,324,58.43,10.08%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 15:55:00-04,ND0080,N,311,55.23,10.04%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:00:00-04,ND0080,N,307,58.46,9.02%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:05:00-04,ND0080,N,292,57.23,9.13%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:10:00-04,ND0080,N,321,58.05,9.71%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:15:00-04,ND0080,N,338,56.90,10.97%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:20:00-04,ND0080,N,338,57.52,10.79%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:25:00-04,ND0080,N,298,58.00,9.29%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:30:00-04,ND0080,N,282,59.08,8.76%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:35:00-04,ND0080,N,309,56.75,9.93%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:40:00-04,ND0080,N,344,54.96,11.77%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:45:00-04,ND0080,N,352,55.46,11.60%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:50:00-04,ND0080,N,368,51.95,12.92%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 16:55:00-04,ND0080,N,340,54.14,11.79%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:00:00-04,ND0080,N,369,52.04,13.03%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:05:00-04,ND0080,N,322,56.80,10.45%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:10:00-04,ND0080,N,320,56.24,10.26%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:15:00-04,ND0080,N,409,52.08,14.23%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:20:00-04,ND0080,N,374,51.18,13.66%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:25:00-04,ND0080,N,406,49.95,14.69%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:30:00-04,ND0080,N,377,54.00,12.56%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:35:00-04,ND0080,N,358,55.50,11.54%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:40:00-04,ND0080,N,334,56.10,11.09%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:45:00-04,ND0080,N,354,53.67,11.99%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:50:00-04,ND0080,N,325,57.31,10.13%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 17:55:00-04,ND0080,N,309,57.77,9.49%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:00:00-04,ND0080,N,296,59.19,8.63%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:05:00-04,ND0080,N,241,58.62,7.33%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:10:00-04,ND0080,N,231,60.30,6.67%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:15:00-04,ND0080,N,287,56.86,8.92%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:20:00-04,ND0080,N,264,56.90,8.79%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:25:00-04,ND0080,N,287,59.61,8.32%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:30:00-04,ND0080,N,267,59.18,7.83%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:35:00-04,ND0080,N,227,60.14,6.71%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:40:00-04,ND0080,N,223,59.80,6.76%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:45:00-04,ND0080,N,234,59.42,7.05%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:50:00-04,ND0080,N,220,60.83,6.67%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 18:55:00-04,ND0080,N,200,59.99,5.79%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:00:00-04,ND0080,N,163,61.21,4.83%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:05:00-04,ND0080,N,175,60.86,5.07%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:10:00-04,ND0080,N,177,61.12,5.31%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:15:00-04,ND0080,N,183,59.91,5.46%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:20:00-04,ND0080,N,175,62.09,5.31%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:25:00-04,ND0080,N,154,61.94,4.48%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:30:00-04,ND0080,N,146,61.82,4.19%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:35:00-04,ND0080,N,176,58.46,5.49%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:40:00-04,ND0080,N,162,58.69,5.24%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:45:00-04,ND0080,N,143,57.69,4.53%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:50:00-04,ND0080,N,177,58.73,5.36%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 19:55:00-04,ND0080,N,170,59.75,5.23%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:00:00-04,ND0080,N,156,58.43,4.95%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:05:00-04,ND0080,N,159,57.76,4.93%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:10:00-04,ND0080,N,155,60.41,4.77%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:15:00-04,ND0080,N,158,58.80,4.88%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:20:00-04,ND0080,N,130,58.39,3.88%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:25:00-04,ND0080,N,148,58.60,4.50%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:30:00-04,ND0080,N,112,60.49,3.40%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:35:00-04,ND0080,N,123,60.26,3.77%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:40:00-04,ND0080,N,138,59.07,4.28%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:45:00-04,ND0080,N,118,59.63,3.52%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:50:00-04,ND0080,N,147,58.39,4.49%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 20:55:00-04,ND0080,N,119,60.60,3.70%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 21:00:00-04,ND0080,N,100,59.42,3.05%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 21:05:00-04,ND0080,N,121,58.81,3.67%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 21:10:00-04,ND0080,N,111,60.19,3.31%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 21:15:00-04,ND0080,N,108,59.79,3.13%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 21:20:00-04,ND0080,N,133,60.40,3.97%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 21:25:00-04,ND0080,N,118,58.97,3.98%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
2019-09-09 21:30:00-04,ND0080,N,105,60.59,3.09%,3,ND0080 - I95 AT 6TH STREET,8948.1,2015-05-18 13:04:18-04,2021-02-22 06:03:21-05
